Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
51WGjf8blmD5SbC7OZaKXV,"Missing Moments","Missing Moments","Anna Wall",2022-03-25,406813,4,residentadvisor,2022-07-07T23:33:30Z,"breakbeat,acid house","Dream Theory",0.203,0.217,7,-21.317,1,0.0406,0.285,0.844,0.134,0.23,80.991,4
58Q397XW0hPK8dl6UB4fN0,"Chillin' 4 Work","Travelling Music","Mark Barrott",2022-06-10,419866,3,residentadvisor,2022-06-16T23:52:15Z,"","International Feel",0.472,0.68,9,-12.595,0,0.039,0.285,0.796,0.169,0.714,119.995,4
3aUBRodr5jhISMEZfF7t1h,"Virtual Age","Private Paradise","Space Ghost",2022-03-31,288442,0,residentadvisor,2022-06-16T23:58:25Z,"jazz house,lo-fi house","Pacific Rhythm",0.383,0.425,4,-14.034,0,0.0388,0.938,0.919,0.148,0.409,73.936,3
1yPAcwOWzQ7XYMO4UDGRkp,"Double Echo","A Collective Memoir","Perila",2022-02-23,352000,2,residentadvisor,2022-06-17T00:00:43Z,"dark ambient,ambient,drone,experimental","Urvakan Records",0.191,0.258,7,-14.643,1,0.0329,0.937,0.941,0.119,0.0302,116.243,4
5bQV2phhsiB9mGZr19Baij,"Small Discovery","Other Dimensions LP","Terrence Dixon",2022-03-28,283749,0,residentadvisor,2022-06-17T00:01:29Z,"dub techno,minimal techno","30D ExoPlanets",0.0976,0.856,8,-16.647,1,0.44,0.772,0.63,0.375,0.0279,179.954,4
5lfZhCRQycHczeLFOD2F64,"Dimensional Horizon","Trans-Aeon Express","33EMYBW",2022-03-25,149896,1,residentadvisor,2022-06-17T00:02:32Z,"experimental,chinese indie,idm","SVBKVLT",0.255,0.236,7,-18.402,1,0.0464,0.866,0.489,0.0874,0.174,121.265,4
7M40qvytj9ZFEwc87KiOwf,"Playa Caribe","Aquatic and Other Worlds","Oksana Linde",2022-03-25,364032,12,residentadvisor,2022-06-17T00:06:14Z,"","Buh Records",0.422,0.285,2,-14.698,1,0.0332,0.904,0.966,0.114,0.0587,100.244,4
3obH6Zc6dTyGILe9pufavy,"Seed","Paleozoic","H.Takahashi",2022-05-13,404880,7,residentadvisor,2022-06-17T00:08:37Z,"ambient,drone","Dauw",0.321,0.279,3,-16.401,1,0.0538,0.968,0.884,0.119,0.764,180.041,3
6bXcYauhJgELuK9y50Kdmg,"ubuntu","Pripyat","Marina Herlop",2022-05-20,259500,19,residentadvisor,2022-06-28T00:02:23Z,"experimental,art pop","PAN",0.559,0.284,0,-14.28,0,0.0797,0.748,0.162,0.163,0.216,149.931,3
2UQPW1OtNiKtvJDSzmKx9a,"Unfold of Portals","Inland","Luka Aron",2020-07-03,824405,0,residentadvisor,2022-06-28T00:07:34Z,"drone,neoclassical","Acna Rusd",0.129,0.00131,9,-19.589,1,0.0473,0.621,0.965,0.0797,0.0299,99.936,4
2Bc4llhjJBW77I552RgA3L,"#3","Selected Ambient Works Volume II","Aphex Twin",1994-03-07,464293,0,residentadvisor,2020-03-16T19:28:08Z,"idm,ambient,electronica","Warp Records",0.167,0.071,6,-27.108,0,0.041,0.911,0.855,0.107,0.0613,143.315,5
19GZyKdJ4OXQ4O1gj1Ti6j,"Fragrance Transmission","Pixel Wave Embrace","Yamaneko",2014-11-24,247500,27,residentadvisor,2020-03-16T21:06:06Z,"ambient,drone,dark ambient","Local Action",0.508,0.0378,1,-22.451,0,0.055,0.992,0.947,0.109,0.593,69.578,5
4XkIF4hpHHFsUrXFVfOBDL,"Electric Counterpoint - Fast (movement 1)","Works 1965-1995","Steve Reich,Pat Metheny",2005-09-20,410960,4,residentadvisor,2020-03-16T20:41:44Z,"minimalism,avant-garde,classical,jazz fusion,jazz","Nonesuch",0.545,0.606,7,-21.872,1,0.0647,0.989,0.821,0.117,0.286,191.816,4
27W7GHUgfezHQ8krRZUfeX,"Dead Skin Cells","Lifeforms","The Future Sound Of London",1994-01-01,410528,34,residentadvisor,2020-03-16T19:37:37Z,"idm,big beat,acid house,ambient,breakbeat,trip hop","Virgin Records",0.308,0.468,0,-17.676,0,0.0573,0.836,0.688,0.161,0.114,118.379,3
7xa0ocujxRAHyN2A1ExBCT,"Anarchy for Her","Diffusion is a Force","Martina Lussi",2019-02-01,301846,4,residentadvisor,2020-03-16T19:32:28Z,"experimental,drone,minimalism,dark ambient,avant-garde,ambient","Latency",0.357,0.627,9,-17.3,0,0.279,0.907,0.892,0.192,0.0826,131.261,4
3gpLIMd0ySkcorvVIMtmTp,"14:31","76:14","Global Communication",1994-05-10,878360,0,residentadvisor,2020-03-16T19:35:45Z,"ambient,idm,drone","Dedicated",0.528,0.377,10,-18.005,0,0.034,0.815,0.826,0.536,0.159,115.018,4
6bsaqjuk7KIxAU8CNXc26t,"Chukhung","Substrata + Man with a Movie Camera","Biosphere",1997-07-12,454493,34,residentadvisor,2020-03-16T19:51:57Z,"ambient,drone,idm,dark ambient,space music","Biophon Records (Norway)",0.375,0.165,7,-27.08,1,0.0376,0.409,0.906,0.141,0.0715,84.084,4
56Dc7SwDmtw4MMz9aZIXc7,"Before Today - Chicane Remix","Walking Wounded (Deluxe Edition)","Everything But The Girl,Chicane",1996-05-06,385000,0,residentadvisor,2020-03-16T20:25:21Z,"trance","UMC (Universal Music Catalogue)",0.783,0.557,2,-9.882,1,0.0584,0.0675,0.486,0.057,0.964,149.905,4
2mDbBQ9Abwo3AV1cbc14Uk,"Freedom at the 45th Floor","Trans-Millenia Music","Pauline Anna Strom",2017-11-10,274333,0,residentadvisor,2020-03-16T19:32:28Z,"new age,ambient,drone","RVNG Intl.",0.0839,0.348,9,-15.106,0,0.0449,0.98,0.947,0.198,0.0377,73.839,1
25oCMvw3B4h9bQDYOBDzWs,"Shut In - Part One","Shut In","Kevin Drumm",2014-02-17,936000,7,residentadvisor,2020-03-16T19:49:24Z,"drone,experimental,ambient,dark ambient,avant-garde,minimalism","Editions Mego",0.162,0.0014,2,-36.977,1,0.0477,0.97,0.948,0.119,0.0335,128.163,3
4eRf1uPmSFRmLBBjtE1tGP,"Here We Guard Upon the Soul","Hoop Earring","Sage Caswell",2016-12-09,179696,10,residentadvisor,2020-03-16T19:32:28Z,"lo-fi house,trip hop","Spring Theory",0.236,0.0129,7,-26.469,0,0.0338,0.995,0.88,0.0933,0.0368,133.904,5
1PNk1Xno8t3spNEU78Hxsu,"Future Days","Future Days (Remastered)","CAN",1973-01-01,570613,31,residentadvisor,2020-03-16T20:47:30Z,"krautrock,space rock,progressive rock,experimental,psychedelic rock,art rock,proto-punk","Mute",0.703,0.661,7,-17.796,0,0.0792,0.238,0.903,0.12,0.604,148.737,4
1tzXb0kRm7DA45EUen0TqM,"Endless Falls","Endless Falls","Loscil",2010-03-01,475373,31,residentadvisor,2020-03-16T20:29:30Z,"drone,ambient,dark ambient,idm,space music","kranky",0.065,0.172,10,-22.823,1,0.0412,0.761,0.72,0.383,0.0357,52.952,4
49y78l709VxMkIcq7jUJKN,"Love On A Real Train","Dream Sequence","Tangerine Dream",1985-01-01,236573,40,residentadvisor,2020-03-16T19:34:02Z,"krautrock,space music,space rock,progressive rock,new age,ambient","Virgin Records",0.576,0.275,5,-23.139,0,0.0458,0.973,0.941,0.0651,0.812,111.324,4
5QmNVSnlcMwYJqnZa9EO5x,"Telmex Beach","Telmex Beach","Great Ghost",2018-04-03,491866,4,residentadvisor,2020-03-16T19:32:28Z,"ambient,drone","To Be Real",0.107,0.2,9,-19.96,0,0.0418,0.7,0.93,0.0977,0.0333,69.935,3
7d26IhLPUlL4oncFgsms22,"Blink","Music for Nine Post Cards","Hiroshi Yoshimura",2017-11-03,282013,19,residentadvisor,2020-03-16T19:32:28Z,"ambient,drone,minimalism","Empire of Signs",0.361,0.055,0,-19.128,1,0.0579,0.977,0.92,0.0753,0.336,68.554,5
3IzspVK8V31iASGFLJYssu,"Avainsana","Hilja","Cucina Povera",2018-01-26,401000,7,residentadvisor,2020-03-16T19:32:28Z,"experimental,ambient","Night School",0.684,0.219,7,-20.355,1,0.49,0.851,0.0759,0.325,0.341,142.48,4
0OwQcBnZDvSIjk82JH0s4V,"Soft Meadow","Six Songs for Invisible Gardens","Green-House",2020-01-15,328000,0,residentadvisor,2020-03-16T19:32:28Z,"ambient","Leaving Records",0.323,0.087,10,-25.831,1,0.0962,0.989,0.808,0.11,0.0985,75.932,3
1g5zI4CQKLcLayUbn8tq6l,"Reproduction","Body Trip","H.Takahashi",2016-05-23,257142,12,residentadvisor,2020-03-16T19:32:28Z,"ambient,drone","Constellation Tatsu",0.254,0.0719,7,-23.109,1,0.0419,0.994,0.887,0.097,0.0366,69.768,4
0G7BKy7yai0MUFnoQbcWaB,"Wheel","Lex","Visible Cloaks",2017-12-08,215095,0,residentadvisor,2020-03-16T19:32:28Z,"ambient,drone,experimental","RVNG INTL.",0.437,0.238,6,-16.284,1,0.0422,0.935,0.67,0.291,0.435,120.922,3
6hbUv75OlC4JzRYePSHQj7,"arrpfaded","Improvisational Loops","Terekke",2018-02-28,127757,37,residentadvisor,2020-03-16T19:32:28Z,"lo-fi house,dub techno,ambient","Music From Memory",0.479,0.358,5,-32.973,0,0.0424,0.979,0.964,0.127,0.976,119.94,4
31nV5do766NYndAZPlNT88,"Touching the Sky","Hearing Music","Joanna Brouk",2016-05-06,304037,0,residentadvisor,2020-03-16T19:32:28Z,"new age,ambient","Numero Group",0.261,0.0795,6,-19.098,1,0.0548,0.991,0.913,0.169,0.0329,85.772,4
39tUHDzQ5nlGPtYaA71Y9v,"Untravel","Persona","Rival Consoles",2018-04-13,351948,41,residentadvisor,2020-03-16T19:35:27Z,"idm,electronica","Erased Tapes",0.504,0.271,5,-19.877,1,0.045,0.846,0.815,0.0872,0.0564,125.942,4
0yoCti6oCOnCpzIA6BUO3l,"Inspo (Ambient Mix)","Boost","Max D",2016-04-22,318800,1,residentadvisor,2020-03-16T19:32:28Z,"","Future Times Records",0.481,0.017,8,-25.356,1,0.0478,0.994,0.837,0.0625,0.0361,162.821,4
63X343WBIgS1T1Ec1baqEw,"Intellectual Thinking","Intellectual Thinking","New World Music",2019-01-18,512200,0,residentadvisor,2020-03-16T20:09:38Z,"","Numero Group",0.552,0.467,3,-11.535,0,0.0505,0.116,0.723,0.0654,0.888,160.939,4
0AmEb9re2Ram00vf3eMy9M,"Long Singing","Music and Poetry of The Kesh","Ursula K. Le Guin,Todd Barton",2018-03-23,348687,0,residentadvisor,2020-03-16T19:32:28Z,"avant-garde,spoken word,experimental","Freedom To Spend",0.101,0.294,3,-11.063,1,0.0363,0.505,0.943,0.0782,0.0349,90.606,3
6JjQ14L39RjX9gPNaQOPOH,"Gong Bath","Gong Bath","Slow Riffs",2019-11-29,599414,18,residentadvisor,2020-03-18T23:12:25Z,"dark ambient,drone,minimalism,ambient","Mood Hut",0.202,0.362,7,-17.043,0,0.0484,0.846,0.963,0.117,0.0841,125.131,4
