Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3eOSNAIQJ8HPNNUZGWJPcf,"Gold Mine","Gold Mine","Stephen Day",2024-01-12,151350,31,,2024-01-12T05:01:00Z,"pop soul","Day Camp Records",0.737,0.778,11,-7.178,0,0.0646,0.57,0.218,0.311,0.82,125.989,4
3ilJ5p0LJEX01jA7Vdknsl,"Love’s Graveyard","Love’s Graveyard","Aiyana-Lee",2024-02-16,185109,34,,2024-02-14T05:00:00Z,"retro soul","wolfblud/Tha Lights Global",0.589,0.694,9,-2.191,1,0.0352,0.623,0,0.126,0.249,79.859,3
7IYG9W2rKoeT3wNzPeBDNv,"Secret Place","Mister Domino","Tommy Newport",2024-08-07,182886,6,,2024-01-19T05:01:00Z,"","Artist Partner Group",0.73,0.722,2,-4.253,0,0.0342,0.0595,0.00405,0.0935,0.584,133.934,4
2mAMcZ18iCU39tTF0PHvVx,"Closer","Closer","Otis Kane",2023-11-24,213546,41,,2023-11-24T05:00:00Z,"retro soul,indie r&b","Otis Records",0.727,0.46,11,-10.165,1,0.0247,0.54,0.00184,0.142,0.785,87.028,4
6usohdchdzW9oML7VC4Uhk,"Lose Control","Lose Control","Teddy Swims",2023-06-23,210688,82,,2023-09-01T04:00:00Z,"","Warner Records",0.561,0.604,9,-4.409,1,0.0337,0.199,0.000019,0.104,0.242,159.92,3
6VavOiyoO5yXe31rzQQidB,"Be With Me","Be With Me","Pat Van Dyke,Jeff Taylor,Ansley Stewart",2024-01-12,210000,30,,2024-01-12T05:01:00Z,"retro soul,indie jazz","Stereo Vision Recordings",0.637,0.904,4,-5.585,1,0.0481,0.173,0.00235,0.0704,0.933,175.993,4
1lGYIrfy4ulioJGYAjRD0h,"Dance With Me","Zero Grace","Liam Bailey",2024-02-23,228540,35,,2023-11-17T05:01:00Z,"liquid funk,retro soul","Big Crown Records",0.647,0.65,10,-3.559,1,0.0255,0.038,0,0.104,0.779,105.618,4
3qyZk0hMioN5kEMCPDPxzo,"I Miss You - Radio Edit","Free Me","J.P. Bimeni,The Black Belts",2023-10-20,199693,27,,2023-10-20T04:01:00Z,"retro soul","Tucxone",0.448,0.545,2,-7.431,1,0.0277,0.246,0,0.124,0.583,80.709,4
0uWOQHOICf6RfBDXQW0Iv9,"Back to your Place","Back to your Place","October London",2023-02-03,202826,48,,2023-09-01T04:00:00Z,"retro soul,neo soul","Death Row Records",0.551,0.571,1,-4.2,0,0.0381,0.166,0,0.0949,0.299,141.859,3
6xq246xhPP6sxsXrMyB8en,"Self Revolution","The Melody Within","Gary Beals",2023-10-27,194832,26,,2023-10-27T04:01:00Z,"retro soul,indie r&b","Liberated Entertainment Ltd",0.567,0.688,9,-8.095,0,0.363,0.697,0.0821,0.369,0.754,156.289,3
