Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
75hjiiLFr0H6EeQ3e2k0pb,"This is True Love Makin' (from Capcom vs SNK 2)","This is True Love Makin' (from Capcom vs SNK 2)","A-bug,NekonoHeya,タイムマシン Funky Time Machine",2024-09-27,201230,12,12165404663,2024-09-27T03:02:54Z,"lo-fi,j-r&b,city pop","Gatomon",0.709,0.836,10,-6.592,0,0.0597,0.00034,0.0744,0.164,0.886,129.987,4
1QpBhda3nL5lPoh8IQM70r,"Perfect Tokyo","Perfect Tokyo","Uilou",2025-03-12,200476,26,12165404663,2025-03-17T02:30:52Z,"breakcore","TBD/A",0.766,0.862,6,-5.203,1,0.0685,0.135,0.227,0.0584,0.973,126.021,4
3aGVLRxFDnhK1Otg5tFzkm,"Silver Edge (A-bug Remix)","Silver Edge (A-bug Remix)","Box337,A-bug",2023-09-29,192000,15,12165404663,2023-09-29T00:54:48Z,"j-r&b,j-pop,lo-fi","Box337",0.735,0.881,1,-6.968,1,0.0356,0.000144,0.0000398,0.0399,0.411,129.989,4
4Hp6PTX70CSvuFt0HpLyzq,"Only You","Apogee","Kouek",2024-05-31,190363,31,12165404663,2024-08-18T18:20:30Z,"vaporwave,city pop,french house","My Pet Flamingo",0.752,0.928,10,-5.393,0,0.173,0.0618,0.544,0.34,0.56,110.075,4
01X9XQ0L8Z3SbTBgB8L0YH,"I Don't Know Why (Future Funk Mode)","I Don't Know Why (Future Funk Mode)","A-bug,Ajotabeats",2023-01-18,260307,8,12165404663,2023-01-18T04:17:06Z,"lo-fi,vaporwave","A-bug",0.859,0.677,6,-7.231,1,0.35,0.00143,0,0.231,0.584,129.991,4
6tD6znU9XmClaoAWOOe1Dr,"Happy Fire","Happy Fire","QPLO",2024-10-23,208615,9,12165404663,2024-10-23T16:36:23Z,"j-dance,japanese indie","NOQ Records",0.649,0.827,1,-8.355,0,0.0369,0.00781,0.119,0.345,0.871,130.007,4
7CyTzw9KS6sdjP2jWsZ9d2,"Mii Channel (Disco Funk Mix)","Mii Channel (Disco Funk Mix)","A-bug,タイムマシン Funky Time Machine,Fxcklosbicos",2024-08-16,137538,20,12165404663,2024-08-16T05:37:32Z,"lo-fi,j-r&b,city pop","A-bug",0.724,0.843,11,-6.723,0,0.0519,0.0135,0.555,0.242,0.621,130.032,4
2b9lz2OVU8f8ka9tzpYPGS,"Neon Lightの夜 feat. 一十三十一","Neon Lightの夜 feat. 一十三十一","DE DE MOUSE,TANUKI,HITOMITOI",2021-06-30,240004,29,12165404663,2024-12-21T17:27:22Z,"j-dance,city pop,shibuya-kei,vaporwave,jazz fusion","not records & Neoncity Records",0.59,0.885,6,-6.058,1,0.238,0.00356,0,0.0684,0.574,125.05,4
5zye1nZY9dPUjMWZjxJJE8,"No Cigar","No Cigar","A-bug,fepa",2024-08-30,118857,8,12165404663,2024-08-30T03:01:59Z,"lo-fi","A-bug",0.71,0.709,8,-10.061,1,0.0481,0.067,0.496,0.103,0.144,105.013,4
4qwd7v7hb3FhxsfgToD4gC,"I Wanna Take U For A Ride (Marvel VS Capcom 2)","I Wanna Take U For A Ride (Marvel VS Capcom 2)","A-bug,Tuuh,Jembei,タイムマシン Funky Time Machine",2023-09-08,137459,20,12165404663,2023-09-08T03:08:46Z,"lo-fi,j-r&b,city pop","A-bug",0.712,0.715,1,-8.051,1,0.0587,0.000555,0.198,0.344,0.579,122.044,4
4BeB5WWljkvTTzrUiFe5DH,"LOVE HUNTER","LOVE HUNTER","Ajotabeats",2022-01-07,234471,9,12165404663,2022-03-11T13:33:00Z,"lo-fi,vaporwave","Ajotabeats",0.814,0.811,1,-6.272,1,0.46,0.0603,0.000256,0.247,0.216,130.008,4
23xLIfesOiro4QuSmT5I9F,"Vermilion","Castto IX","Tui",2023-01-27,142222,0,12165404663,2024-09-22T06:07:11Z,"trap funk,funk carioca","Tui",0.651,0.949,8,-6.68,0,0.0643,0.000532,0.0709,0.303,0.96,134.969,4
2Rw4mUKskTieOxuKEpX2oG,"My Star","Runaway Romance","Corrout,Goodbyeクラブ",2024-10-17,161367,11,12165404663,2024-11-01T07:19:12Z,"city pop,nu disco,vaporwave","Space Bebop Collective",0.871,0.558,11,-12.367,1,0.346,0.0238,0.00389,0.113,0.554,127.986,4
5aSU82UrwuWpDXgAwkIzvP,"Sunset For Two","Sunset For Two","KaijuuOST",2025-01-10,114379,8,12165404663,2025-01-10T04:29:27Z,"j-r&b,nu disco","KaijuuOST",0.786,0.909,2,-4.884,1,0.478,0.0208,0,0.36,0.411,128.042,4
2zzWZuIh6ahb8m2fl55iqg,"Mayonaka No Door / Stay With Me","Mayonaka No Door / Stay With Me","A-bug,タイムマシン Funky Time Machine,Erika Ayumi",2023-11-30,267692,10,12165404663,2023-11-30T03:04:13Z,"lo-fi,j-r&b,city pop","A-bug",0.729,0.856,5,-4.582,0,0.0862,0.000162,0.0733,0.432,0.784,129.977,4
1h3tWZd5xQGtKScVmimliu,"567o9","567o9","Danny Styles,futurecloud",2024-03-08,127860,8,12165404663,2024-03-15T06:39:07Z,"city pop","Danny Styles Productions",0.633,0.757,8,-7.654,1,0.356,0.0653,0.000299,0.082,0.832,109.965,4
7647tublAtXF52EZcjzckm,"ANOTHER NIGHT","ANOTHER NIGHT","Ajotabeats",2021-04-30,236175,21,12165404663,2022-03-11T13:19:39Z,"lo-fi,vaporwave","Ajotabeats",0.772,0.941,6,-7.609,0,0.165,0.076,0.625,0.0793,0.693,125.016,4
2LtMq5ELlpRgzP4JSxMGmn,"Emotional Prism","Emotional Prism","Mikazuki BIGWAVE",2021-02-26,273086,51,12165404663,2022-03-11T13:29:35Z,"city pop,j-dance,vaporwave","ピンクネオン東京 / Pink Neon Tokyo",0.467,0.928,8,-4.806,0,0.551,0.0181,0.0265,0.112,0.5,117.713,4
5cYC2uiulEa6MEvCMpNHRg,"Yuu-Huu","Moonrise","Night Tempo,JEF",2018-05-20,174545,31,12165404663,2024-03-15T06:35:13Z,"city pop,vaporwave,j-dance","Moonlights Company",0.773,0.864,1,-8.639,1,0.277,0.0677,0.0505,0.113,0.759,110.104,4
