Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Genres,Record Label,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,genres_list,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability,fit_score,ridge_fitness_score,fitness_score_normalized,is_playlist_song,glm_probability,glm_score_normalized,cluster,cluster_score,combined_score
32fmQsWSAaDas2MJRyMSGG,The Ghost Inside,Other,Other,Other,-0.4714472802958647,1.0339047011088058,,Other,0.869,0.7,-4.966,0.0419,0.0571,0.414,0.0691,0.983,103.983,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8808016404558691,0.87084174,0,0.05941068114027426,75.59987611804058,0,,,C,22.058823529411764,
2o8pFe93xgZaQ4Hw7mSX9t,Half Mast,Other,Other,Other,-0.06291702008275836,0.7086288029899469,,Other,0.771,0.738,-4.88,0.0303,0.00423,0.00419,0.501,0.761,126.983,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7498493665373687,0.7272009,0,0.02142671484552886,51.74121018551451,0,,,D,8.823529411764707,
60kEbEbxKPyuLGJaONFAPU,Hold On,Other,Other,Other,-0.15485882479041066,0.7492882902548043,,Other,0.57,0.665,-5.491,0.0301,0.199,0.401,0.0859,0.538,88.363,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671091940988249,0.74400073,0,-0.015811603188877164,28.350904313350732,0,,,J,7.352941176470589,
1yMeXd08op7WK8UN07QZQ9,Don't Wanna Fight,Other,Other,Other,-0.08332103693371032,0.38335290487108786,,Other,0.618,0.919,-3.291,0.158,0.24,0.0886,0.109,0.563,100.31,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761930443067716,0.7405085,0,0.012961703615156386,46.42412788048736,0,,,A,1.4705882352941175,
1MmDfBzGsWKXb0rQfTyvOy,After the Disco,Other,Other,Other,-0.23239183920805773,0.7899477775196616,,Other,0.729,0.74,-5.444,0.0258,0.00226,0.0305,0.13,0.966,115.984,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500314915362946,0.85975164,0,0.033445088247797856,59.290246898322465,0,,,C,22.058823529411764,
3jaOfXYnWg49JrTZnrryx4,Medicine,Other,Other,Other,-0.35162148563589163,0.09873649401708622,,Other,0.765,0.686,-7.191,0.0367,0.18,0.000837,0.153,0.569,122.021,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890336072989843,0.8450185,0,0.022515604768350628,52.42516879858575,0,,,J,7.352941176470589,
4EKKyep9jT8u5WpLC1qLrL,Vaporize,Other,Other,Other,-0.34591870915108863,0.5459908539305174,,Other,0.557,0.588,-8.487,0.0293,0.0236,0.00155,0.523,0.477,95.998,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5717928311418015,0.6001124,0,-0.04594436589244445,9.423772970883542,0,,,D,8.823529411764707,
3o2PfltEMN9yrK0O7BTZia,An Easy Life,Other,Other,Other,-0.7330101291668882,-0.14522042957205805,,Other,0.585,0.79,-4.428,0.0268,0.144,3.93e-06,0.304,0.723,76.007,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6754110270244074,0.719105,0,-0.018470681749723827,26.6806714951324,0,,,J,7.352941176470589,
0eYF0TyXZH2GTcUiDwQz9y,1998,Other,Other,2024,1.4108288982443786,-0.26719889136663016,,Other,0.784,0.381,-13.032,0.078,0.35,0.346,0.0882,0.502,99.985,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401341644879469,0.6452661,0,-0.00828821734889741,33.07652848973922,0,,,J,7.352941176470589,
59FC22eN2Syt9bbv2d6393,Black Sun,Other,Other,Other,0.5534777557894395,0.8306072647845191,,Atlantic Records,0.608,0.642,-7.978,0.0251,0.17,0.0667,0.166,0.608,87.703,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473293553631412,0.7227395,0,-0.01892753083738677,26.393713317054058,0,,,J,7.352941176470589,
77vYwoC7e3pVoPq8BA9CuL,I Will Possess Your Heart,Other,Other,Other,2.989958076701928,0.8712667520493764,,Atlantic Records,0.605,0.619,-8.971,0.0261,0.423,0.313,0.0732,0.578,133.074,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7428372129591089,0.69436574,0,-0.012303126077696501,30.55466530760882,0,,,H,1.4705882352941175,
2Z40qXv1xWVgeM7AzEp4Nl,Awake,Other,Other,Other,0.6851477785332342,-0.26719889136663016,,Other,0.566,0.593,-7.348,0.0349,0.0206,0.0654,0.121,0.806,111.001,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7767256304809366,0.7430956,0,-0.013286176236605189,29.937187260310644,0,,,J,7.352941176470589,
4VbDJMkAX3dWNBdn3KH6Wx,Helena Beat,Other,Other,Other,0.4073989427556396,1.3591805992276649,,Other,0.67,0.876,-4.905,0.0536,0.0127,0.00302,0.109,0.736,126.968,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8817024268565574,0.8468805,0,0.03630619024953044,61.087375621756024,0,,,A,1.4705882352941175,
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Other,Other,Other,-0.003977081659942367,2.2130298317896697,,Other,0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8590971560019853,0.8642419,0,0.03122206235037469,57.89390951126791,0,,,B,20.588235294117645,
3qdDjz9kOvquEFbvXBYOMQ,Tomorrow Comes Today,Other,Other,Other,-0.5213887548373347,0.9525857265790911,,Other,0.751,0.596,-4.594,0.0301,0.0071,0.589,0.103,0.57,93.213,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565443302104895,0.8140051,0,0.02393215832085785,53.314941017804415,0,,,J,7.352941176470589,
6U8yLkjsuvSldB5V7p228i,Nissim,Other,Other,Other,0.35845854732096927,0.7086288029899469,,Other,0.475,0.837,-6.503,0.0515,0.126,0.0208,0.169,0.242,165.856,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6553245593705689,0.65539795,0,-0.006053007560508526,34.48051887916993,0,,,H,1.4705882352941175,
0bXpmJyHHYPk6QBFj25bYF,Intro,Other,Other,Other,-1.2601626394958376,-1.0397291493989205,,Other,0.617,0.778,-8.871,0.027,0.459,0.925,0.128,0.152,100.363,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6426301051898667,0.65733635,0,-0.0034523201415102202,36.11407478123979,0,,,J,7.352941176470589,
7qIKgTscMhoV5vulInJnFE,Platoon,Other,Other,Other,-0.5348302102600953,0.6679693157250896,,Other,0.637,0.833,-7.52,0.0412,0.0447,0.416,0.0624,0.773,100.065,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8803186045059267,0.8493255,0,0.02660571981077081,54.99427092092526,0,,,J,7.352941176470589,
5b2ZVdKBNKgI7eFx5VIfzN,When You're Out,Other,Other,Other,0.7955926745969041,0.42401239213594527,,Other,0.611,0.757,-6.431,0.038,0.00208,0.0404,0.129,0.445,100.998,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8252443263323205,0.77851033,0,0.003942946095683958,40.7592238756279,0,,,J,7.352941176470589,
63lNvqjdrYxusz43JnORbE,Hold Back The River,Other,Other,Other,-0.013582941853279172,1.3591805992276649,,Other,0.715,0.715,-7.364,0.0902,0.0526,0.0,0.0936,0.507,134.922,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074414498513924,0.8598818,0,0.02834507496719905,56.086802788008846,0,,,H,1.4705882352941175,
60pGI8AIB22qB8rC0BHrA0,Share with Me the Sun,Other,Other,Other,-0.8525322256708658,0.09873649401708622,,Atlantic Records,0.515,0.848,-7.287,0.0345,0.127,0.0368,0.38,0.565,173.912,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6534125961299533,0.64393204,0,-0.003379755166596209,36.15965463147031,0,,,H,1.4705882352941175,
0Lpk5WlrFnM0Igck2PH12t,Jungle,Other,Other,Other,0.8508544909082199,1.1558831629033781,,Other,0.589,0.697,-5.877,0.0294,0.269,9.89e-05,0.0881,0.497,145.984,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769509332494968,0.7472907,0,-0.0036883977362828554,35.96578862217657,0,,,H,1.4705882352941175,
4l5ioHe897vm5VZa242bvK,Have Some Love,Other,Other,Other,-0.1766013631437128,0.8712667520493764,,Other,0.786,0.799,-6.495,0.0871,0.0171,0.0123,0.681,0.953,148.098,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6366826322337579,0.63980275,0,0.027746086642529897,55.71056344994525,0,,,H,1.4705882352941175,
