Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Genres,Record Label,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,Release Year,fit_score,is_playlist_song,cluster,has_metadata_match,cluster_A,cluster_D,cluster_E,cluster_B,cluster_C,cosine_score_normalized,cosine_score_normalized_2,cosine_score_normalized_3,cosine_score_normalized_4,cosine_score_normalized_5,cosine_score_normalized_6,cosine_score_normalized_7,fitness_score_normalized,fitness_score_normalized_2,glm_score_normalized,cluster_score
5oQHPf5TmzfR55syUrSIeR,Dream Stealer,Dream Stealer,Arch Enemy,2024,0.33495734930807064,0.08780287754586497,"melodic death metal,metal,death metal,melodic metal,heavy metal",Century Media,0.223,0.969,-4.721,0.19,3.79e-05,0.711,0.322,0.0546,120.655,0.2447729729115963,-0.24634991772472858,0.1226681761443615,1.7536921620368957,0.7846898554824293,-0.10910590519197286,-0.9787869244813919,-0.7461565156467259,0.27930388056556693,0.7522897705435753,-0.9793486939743161,0.5661336759105324,-1.1180613540112971,-0.7052433211356401,0.3440723503008485,0.5875774595886469,2024,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
0nHMHZpK4ybhSzKeOOOqjQ,These Scars Won't Define Us - Tour Version,These Scars Won't Define Us (Tour Version),"Machine Head,In Flames,Lacuna Coil,Unearth",2024,-0.45886480896515736,0.4056555883749811,"groove metal,metal,nu metal,thrash metal,hard rock,heavy metal,melodic death metal,melodic metal,death metal,metalcore,gothic metal,symphonic metal,symphonic rock,deathcore",Nuclear Blast,0.52,0.995,-2.812,0.124,0.00262,0.0,0.309,0.0733,105.043,0.07868196016975812,0.09035955515823194,0.1641998156639082,1.5797437472002847,0.5443227575493178,0.04846050295912262,-1.0789536886981554,-0.9435098364483565,0.27397474106692243,0.7253875780318465,-0.7858382913816188,0.7176725533790886,-0.5779515238744872,-0.9766835002228618,0.3814563653431833,0.3068620872550777,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
6zMBklADPUiVev8tFrMHIy,Cancelled,Cancelled,Mötley Crüe,2024,0.5831578631597698,-0.1029087489516047,"glam metal,hard rock,glam rock",Big Machine Rock,0.501,0.909,-2.463,0.0496,0.000153,0.000807,0.115,0.236,96.906,0.11245175078511238,0.32394522428512573,0.1481154759724935,1.5115312337875366,0.539500504732132,0.9184376945098242,-1.05037122964859,-0.4677121837933858,0.42230428258577984,0.6006548454364141,-1.1857668161392212,0.47899874051411945,-0.027020258208115894,-1.3382357358932495,-0.4243555963039398,-0.01863638513411085,2024,1,1,C,1,0,0,0,0,1,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
7stpbtJzoBx1D38egFeT29,Brave New World,Brave New World,STARSET,2024,0.25339215014326305,0.7235082992040972,[],Fearless Records,0.461,0.818,-4.784,0.109,0.000519,6.8e-05,0.184,0.493,156.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,A,1,1,0,0,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
1rOerKPbC72KGilyMlBFrn,Wayward Eyes,Endtime Signals,Dark Tranquillity,2024,-0.5097136939122587,-0.4207614597807208,"melodic death metal,death metal,melodic metal,metal",Century Media,0.508,0.968,-5.446,0.0512,0.000572,0.00323,0.147,0.315,134.014,0.18938802927732468,-0.2558595910668373,0.15676578879356384,1.7532708495855331,0.7063696309924126,-0.15694781206548214,-0.9658761620521545,-0.802922360599041,0.30259760096669197,0.6297315619885921,-1.0576429180800915,0.5242932643741369,-1.3705309629440308,-0.6129901707172394,0.3166804015636444,0.6561228632926941,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
7FBdViGNTaDNc2sl6MWGew,Winter Storm Vigilantes,Winter Storm Vigilantes,Ensiferum,2024,0.922417207884175,-0.8657552549414834,"folk metal,melodic death metal,pirate metal,power metal,melodic metal,metal,folk,medieval metal",Metal Blade Records,0.485,0.996,-3.532,0.0618,9.7e-06,0.0122,0.153,0.137,100.006,-0.04396752268075943,-0.20105504989624023,0.1506142963965734,1.093938986460368,0.9278903504212698,0.15512907101462284,-1.3992557227611542,-0.7745629996061325,0.4810921475291252,1.1109958266218503,-1.1003718624512355,1.0764708208541076,-1.0685289750496547,-0.6155267755190531,0.6440338293711344,0.39493025342623395,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
5iODmMKclILMRCQZcuZz0C,The Cleansing,The Cleansing,"August Burns Red,Will Ramos",2024,3.2425614453348173,-0.3571909176148976,"metalcore,metal,deathcore,djent,post-hardcore,screamo",SHARPTONE,0.344,0.983,-2.972,0.218,0.000194,0.0403,0.117,0.101,187.192,0.2912187973658244,-0.44068698585033417,0.21687277778983116,1.828872263431549,0.28297332922617596,-0.11899688039072014,-0.9147836963335673,-0.7859444270531336,0.0880678544441859,0.8628193512558937,-0.9310063968102137,0.09192212826261918,-0.07581581237415473,-1.0539143830537796,0.9927763206263384,0.6998305271069208,2024,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
4fSgLRpvq7c8j7KlvA6rNE,Saturn Coming Down,Hungry Waters,Tribulation,2024,1.5588217055124827,-2.1371660982579477,"gothic metal,black metal,death metal,melodic death metal,doom metal,metal",Century Media,0.498,0.975,-5.613,0.0643,0.000269,0.776,0.161,0.194,149.994,0.3194450115164121,0.002772325028975805,0.11052487293879192,1.802581747372945,0.12235212589924534,-0.1459172231455644,-0.9232912262280782,-1.1850630193948746,0.16546469181776047,0.47932806859413785,-0.7065288455535969,0.5114004611968994,-1.1095323264598846,-0.8333284854888916,0.17895009617010751,1.015137975414594,2024,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
3LMWOBPxDCAdJXaQfcSjk1,Opaline,Devoured by the Mouth of Hell,Heriot,2024,-0.608706882680374,-0.6114730862781905,sludge metal,Century Media,0.454,0.657,-5.616,0.0318,0.00111,0.416,0.11,0.045,98.03,-0.4417046904563904,-1.7645390033721924,-0.23034003376960754,2.1141443252563477,1.4645849466323853,1.1298565864562988,-2.1105904579162598,-0.4038817286491394,-0.38488098978996277,0.634711742401123,-0.7658535838127136,0.14346106350421906,0.8471832871437073,0.8564404249191284,0.5176728367805481,-0.17185012996196747,2024,1,1,D,1,0,1,0,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
1INE4i2TuVEFHgj2Vtpz14,Sinners of the Seven Seas,Sinners of the Seven Seas,Powerwolf,2024,-0.892080750054505,-0.03933820678578148,"power metal,metal,melodic metal,symphonic metal,folk metal,pirate metal,medieval metal,heavy metal",Napalm Records Handels GmbH,0.483,0.983,-5.515,0.118,0.004,0.0,0.0725,0.4,142.807,0.1332253385335207,-0.11026195591936509,0.11798968849082787,1.531112939119339,0.9654766568758836,0.1063001270328338,-1.3175216242671013,-0.6197269177840402,0.490734775060749,1.0951249388357003,-0.7346060140989721,1.0447122785262764,-1.020667669052879,-0.7412723070010543,0.6209630539330343,0.6183744945252935,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
1bzEg4DkUQOhXDFn89Fex7,Tadka,Tadka,Bloodywood,2025,0.22747784731269147,0.5963672148724508,"folk metal,metal",Fearless Records,0.552,0.987,-3.222,0.228,0.00362,0.00233,0.0776,0.141,100.07,0.40377356857061386,0.06073983013629913,0.774754136800766,1.2862582802772522,0.5848691463470459,0.17545016761869192,-1.35646590590477,-0.7844571322202682,0.9824332073330879,0.6548800393939018,-0.7608075365424156,1.048099845647812,-1.28132164478302,-0.8131686151027679,0.8953059315681458,1.0383666455745697,2025,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
4G8EhnfKvBQVlOJ4xXCHpQ,Wild Eyes,Atlas,Parkway Drive,2012,0.17948533120793747,0.659937757038274,"metalcore,metal,deathcore",Epitaph,0.299,0.99,-3.498,0.156,0.000732,0.000405,0.165,0.197,110.313,0.6590796510378519,-0.5543180207411448,0.5241909970839819,1.79989759127299,0.34590696295102435,-0.07912268737951915,-0.7595843474070231,-1.0723741551240284,0.3236338496208191,0.4130788991848628,-0.8504414558410645,-0.23755265461901823,-0.1456224632759889,-1.1439167459805806,1.0060449242591858,0.3452426791191101,2012,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
2iVoelOzPLaw3R7GcpBuVe,Hands of Sin,Hands of Sin,Bleed From Within,2024,-0.04754769566713936,0.1513734197116882,"metalcore,deathcore,metal,djent",Nuclear Blast,0.43,0.965,-4.639,0.104,3.27e-05,0.354,0.504,0.349,96.01,0.5574987307190895,-0.44226570427417755,0.2389003299176693,1.882761001586914,0.5288343653082848,-0.05941539453488076,-0.9127629399299622,-0.7390930280089378,0.33034251630306244,0.5929326079785824,-0.702207125723362,0.3214916200377047,-0.07724772486835718,-1.2154292613267899,0.7675582859665155,0.37096308916807175,2024,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
7FzWq9ttvKmZNcpVFjJ4Kz,Burned My Bridges,Burned My Bridges,Flotsam & Jetsam,2024,0.11896342907008499,-2.0100250139263016,"thrash metal,speed metal,groove metal,heavy metal,metal",AFM Records,0.393,0.981,-5.498,0.107,2.29e-05,1.42e-06,0.289,0.354,170.058,0.21082524582743645,0.32098531238734723,0.7800481092184782,1.6634166955947876,0.47666769167408346,0.3563791058491915,-0.8276549987494946,-0.742899747658521,0.5338069287769031,0.7922127828001976,-1.0212371127679944,0.7815306561067701,-0.41942432150244713,-1.0645564157515763,0.14283786062151194,-0.10662949942052365,2024,1,1,C,1,0,0,0,0,1,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
0ncGg1FsXkT3VDEjC229IU,Oxygen,Oxygen,Lacuna Coil,2024,-0.2777130690504908,-0.3571909176148976,"gothic metal,symphonic metal,metal,symphonic rock,melodic metal",Century Media,0.339,0.963,-3.256,0.149,6.87e-06,0.331,0.0614,0.135,148.059,-0.41700224578380585,-0.28465886116027833,0.2563072919845581,1.5425946712493896,0.5737201623618603,0.25873326808214187,-0.8997363686561585,-1.0758158147335053,0.6800769001245499,0.704869219660759,-0.75793861374259,0.5364798173308373,-1.2037102937698365,-0.6879924297332763,0.43162102699279786,0.37444792985916137,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
